1,10000,0.016795805045915768
2,20000,0.009716768994787708
3,30000,0.008580144820408895
4,40000,0.008064004987711086
5,50000,0.007780826750583947
6,60000,0.007578831517347135
7,70000,0.007441544285463169
8,80000,0.007323589368793182
9,90000,0.0072251499527599666
10,100000,0.00716100256559439
11,110000,0.007091446132026613
12,120000,0.00702634807403665
13,130000,0.00700454310933128
14,140000,0.006938186130044051
15,150000,0.006881369880214334
16,160000,0.006855894709378481
17,170000,0.006811480194865726
18,180000,0.006790973343513906
19,190000,0.006769769777939655
20,200000,0.006765798450703733
21,210000,0.006729416628764011
22,220000,0.006688641062146053
23,230000,0.0066880716252839196
24,240000,0.006660766705102288
25,250000,0.006666799467802048
26,260000,0.006612633591657505
27,270000,0.006631519473181106
28,280000,0.006593762882845476
29,290000,0.006583747274940833
30,300000,0.0065772976514650505
31,310000,0.006532929755351506
32,320000,0.006520638443436474
33,330000,0.006537680931412615
34,340000,0.006511858857423067
35,350000,0.00651439123400487
36,360000,0.006477953896392137
37,370000,0.006451360551989637
38,380000,0.006448095747944899
39,390000,0.006453957942617126
40,400000,0.006462867989949882
41,410000,0.006424007442384027
42,420000,0.006439513516100124
43,430000,0.006431806366355158
44,440000,0.006423423914029263
45,450000,0.006408340954617597
46,460000,0.00640856314485427
47,470000,0.006405851153167896
48,480000,0.006377150722546503
49,490000,0.006368977200239897
50,500000,0.006381155525543727
