1,10000,0.01563481689346954
2,20000,0.008621751333330758
3,30000,0.00738925339858979
4,40000,0.0066413570678792895
5,50000,0.006154018088849261
6,60000,0.005777203653869219
7,70000,0.005491482684738003
8,80000,0.005249310752213933
9,90000,0.005068249808670953
10,100000,0.004878629932552576
11,110000,0.004761661758134142
12,120000,0.0046230023906799035
13,130000,0.00453711534217
14,140000,0.004450778069393709
15,150000,0.0043662842758465555
16,160000,0.004305019774660468
17,170000,0.004229503640998155
18,180000,0.004197982952324673
19,190000,0.004130697878287174
20,200000,0.004057757729873992
21,210000,0.004035625756997615
22,220000,0.003991657308209688
23,230000,0.00393060746320989
24,240000,0.003903360047983006
25,250000,0.0038769412464112977
26,260000,0.00383969308657106
27,270000,0.0038122223949292673
28,280000,0.0037899127794895323
29,290000,0.0037601703650318088
30,300000,0.003724356518359855
31,310000,0.0036989481940399855
32,320000,0.003692701050580945
33,330000,0.003658918912347872
34,340000,0.003662261669174768
35,350000,0.003636678675573785
36,360000,0.003597447088430636
37,370000,0.003580049861909356
38,380000,0.003574350990494713
39,390000,0.003548692811327055
40,400000,0.003533028543787077
41,410000,0.003524913568829652
42,420000,0.003522137886181008
43,430000,0.0035036241736263038
44,440000,0.003491367813432589
45,450000,0.0034765986678074114
46,460000,0.0034655735669424756
47,470000,0.003442416319379117
48,480000,0.0034384638297371567
49,490000,0.003419490486430004
50,500000,0.003426086270972155
