1,10000,0.014970203944668173
2,20000,0.0069501314929220825
3,30000,0.0051841985889012
4,40000,0.004278661334328354
5,50000,0.003696728504204657
6,60000,0.0033371019818121566
7,70000,0.0030928311260067856
8,80000,0.0028922974045039154
9,90000,0.002740842607524246
10,100000,0.002633773699996527
11,110000,0.002524056645878591
12,120000,0.002450990511814598
13,130000,0.002379483258386608
14,140000,0.0023158129666699095
15,150000,0.002273557998391334
16,160000,0.0022229082095320337
17,170000,0.0021846204858273267
18,180000,0.0021545191331068052
19,190000,0.0021049991878680885
20,200000,0.00207107840286335
21,210000,0.0020552124604349955
22,220000,0.0020165411327383483
23,230000,0.0020062380300834774
24,240000,0.0019792984400410205
25,250000,0.0019577084185904824
26,260000,0.0019444295328110456
27,270000,0.0019301561183994636
28,280000,0.0019128877511364409
29,290000,0.0018916462942725047
30,300000,0.001872131968132453
31,310000,0.0018557188749546184
32,320000,0.0018449689696310087
33,330000,0.00183798296431778
34,340000,0.0018103045554831625
35,350000,0.0018231679493328557
36,360000,0.0017924998553702609
37,370000,0.0017860891702934168
38,380000,0.0017778900633216835
39,390000,0.001769236582494341
40,400000,0.0017734937855158933
41,410000,0.0017595505047240294
42,420000,0.0017429948640288785
43,430000,0.0017439761573798023
44,440000,0.0017275681670056657
45,450000,0.001723025001445785
46,460000,0.0017186768878251315
47,470000,0.0017064968681312167
48,480000,0.0016977629816683475
49,490000,0.0016924618362914772
50,500000,0.001694572035188321
