1,10000,0.015720033557107674
2,20000,0.009199370395438746
3,30000,0.008171565019059926
4,40000,0.007651704471884295
5,50000,0.007258199187950231
6,60000,0.0070141437286743895
7,70000,0.006802578031271696
8,80000,0.006648544688243419
9,90000,0.0065355535040376705
10,100000,0.006413964353594929
11,110000,0.0063173621759982776
12,120000,0.006222468951228075
13,130000,0.0061936324579175564
14,140000,0.00608673806199804
15,150000,0.006045961228851229
16,160000,0.005977762926602736
17,170000,0.005934597861696966
18,180000,0.0058750169517006725
19,190000,0.005824985619308427
20,200000,0.005800969593739137
21,210000,0.005751794103928841
22,220000,0.0057174169937614355
23,230000,0.0057005834304029125
24,240000,0.0056556495542638
25,250000,0.00562981627676636
26,260000,0.005617067178059369
27,270000,0.005582685679965653
28,280000,0.005558481093053706
29,290000,0.0055378470700467005
30,300000,0.005510478465654887
31,310000,0.0054744249704992394
32,320000,0.005458622028888203
33,330000,0.005440489583951421
34,340000,0.005427666074153967
35,350000,0.005406770682986826
36,360000,0.005394489792780951
37,370000,0.005362924561975524
38,380000,0.005362370292958804
39,390000,0.005341251284955069
40,400000,0.0053255080251488835
41,410000,0.005315644161868841
42,420000,0.0052926149639301
43,430000,0.005296403180249035
44,440000,0.005277136359689757
45,450000,0.005247803047089838
46,460000,0.005235027626878582
47,470000,0.005249882042524405
48,480000,0.00522645049393177
49,490000,0.0052135687610134485
50,500000,0.005187341761682182
